date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:33:15	12181/12181	---MCZ	200	added ('OK')	text/css	etag:W/%225af3378a-48e0%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/css/megamenu.css	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/css/megamenu.css	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:15	25647/25647	---MCZ	200	added ('OK')	text/css	etag:W/%225af3378a-642f%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/fonts/font-awesome/css/font-awesome.min.css	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/fonts/font-awesome/css/font-awesome.min.css	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:16	30966/30966	---MCZ	200	added ('OK')	text/css	etag:W/%225af3378a-9226%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/font-awesome/css/font-awesome.css	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/font-awesome/css/font-awesome.css	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:17	21196/21196	---MCZ	200	added ('OK')	text/css	etag:W/%225af3378a-6985%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/material-design/css/material-design.css	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/material-design/css/material-design.css	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:17	41282/41282	---MCZ	200	added ('OK')	text/css	etag:W/%225af3378a-d9b8%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/material-icons/css/material-icons.css	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/material-icons/css/material-icons.css	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:18	4804/4804	---MCZ	200	added ('OK')	text/css	etag:W/%225af3378a-1784%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/thin/css/thin.css	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/thin/css/thin.css	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:19	9320/9320	---MCZ	200	added ('OK')	text/css	etag:W/%225af3378a-2626%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/glyphicons/css/glyphicons.css	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/glyphicons/css/glyphicons.css	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:20	46943/46943	---MCZ	200	added ('OK')	text/css	etag:W/%225af3378a-d7b5%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/linearicons/css/linearicons.css	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/fonts/linearicons/css/linearicons.css	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:21	0/0	---M--	200	added ('OK')	text/css	etag:%225af659f6-0%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/css/custom-styles.css	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/css/custom-styles.css	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:21	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c55-17b8b%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/media/jui/js/jquery.min.js?7a32cff53df0c720525cd4677a9d688f	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/media/jui/js/jquery.mincb92.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:23	20/20	---M--	200	added ('OK')	application/javascript	etag:%225be59c55-15%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/media/jui/js/jquery-noconflict.js?7a32cff53df0c720525cd4677a9d688f	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/media/jui/js/jquery-noconflictcb92.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:24	10056/10056	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c53-2748%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/media/jui/js/jquery-migrate.min.js?7a32cff53df0c720525cd4677a9d688f	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/media/jui/js/jquery-migrate.mincb92.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:24	5942/5942	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c69-1736%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/media/system/js/html5fallback.js?7a32cff53df0c720525cd4677a9d688f	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/media/system/js/html5fallbackcb92.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:33:24	46944/46944	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c45-10d5a%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/bootstrap/js/bootstrap.js?7a32cff53df0c720525cd4677a9d688f	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/bootstrap/js/bootstrapcb92.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:34:32	34010/34010	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c52-84da%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/media/jui/js/chosen.jquery.min.js?7a32cff53df0c720525cd4677a9d688f	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/media/jui/js/chosen.jquery.mincb92.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:34:33	30212/30212	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c49-7b31%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/js/script.js	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/js/script.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:34:34	1881/1881	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c45-759%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/js/jquery.tap.min.js	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/js/jquery.tap.min.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:34:34	3978/3978	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c44-190d%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/js/script.js	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/js/script.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:01	10107/10107	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c44-41ec%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/js/menu.js	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/js/menu.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:01	1886/1886	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c44-121a%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/js/nav-collapse.js	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/plugins/system/t3/base-bs3/js/nav-collapse.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:02	1843/1843	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c44-7e4%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/modules/mod_tm_google_map/js/mod_tm_google_map.js	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/modules/mod_tm_google_map/js/mod_tm_google_map.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:03	716/716	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c44-358%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/modules/mod_tm_parallax/js/jquery.materialize-parallax.js	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/modules/mod_tm_parallax/js/jquery.materialize-parallax.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:03	12315/12315	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c56-3848%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454//media/com_acymailing/js/acymailing_module.js?v=596	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/media/com_acymailing/js/acymailing_module7b69.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:03	14559/14559	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c4d-38df%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/js/jquery.validate.min.js	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/js/jquery.validate.min.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:03	14633/14633	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c4d-3929%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/js/additional-methods.min.js	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/js/additional-methods.min.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:04	2536/2536	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be59c44-9e8%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/modules/mod_slogin/media/slogin.min.js?v=1	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/modules/mod_slogin/media/slogin.min3860.js	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:05	802/802	---MCZ	403	error ('Forbidden')	text/html	date:Thu,%2021%20Mar%202024%2008:35:05%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/js/	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/templates/theme3597/js/index.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:06	73413/73413	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:06%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index-2.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:07	54449/54449	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:07%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/about-us	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/about-us.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:07	44300/44300	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:08%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/departments/cinema	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/departments/cinema.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:08	34885/34885	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:08%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/departments/entertainment	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/departments/entertainment.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:09	36753/36753	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:09%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/departments/shopping	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/departments/shopping.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:10	36015/36015	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:10%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/departments/dinning	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/departments/dinning.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:10	33121/33121	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:10%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/faqs	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/faqs.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:11	38634/38634	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:11%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/our-team	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/our-team.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:12	32479/32479	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:12%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/single-team	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/single-team.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:12	38991/38991	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:13%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/history	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/history.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:13	30694/30694	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:13%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/testimonials	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/testimonials.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:14	33624/33624	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:14%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/services	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/services.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:15	29753/29753	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:15%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/single-service	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/single-service.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:15	34392/34392	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:16%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/site-map	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/site-map.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:19	40241/40241	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:19%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/forum	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/forum.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:20	38907/38907	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:20%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/partners	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/partners.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:21	58063/58063	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:21%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/careers	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/careers.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:21	38326/38326	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:22%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/portfolio	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/portfolio.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:23	61148/61148	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:23%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/elements	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/elements.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:23	38047/38047	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:23%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/elements/pricing	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/elements/pricing.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:24	112794/112794	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:24%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/template-settings	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/template-settings.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:24	27786/27786	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:25%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/404-page	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/pages/404-page.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:26	32454/32454	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:26%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/gallery	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/gallery.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:26	39957/39957	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:27%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/contact-us	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/contact-us.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:27	29561/29561	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:27%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/password-reset	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/password-reset.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:28	29581/29581	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:28%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/username-reminder-request	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/username-reminder-request.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:29	42377/42377	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Mar%202024%2008:35:30%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/user-registration	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/user-registration.html	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:30	25987/25987	---MC-	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202024%2008:35:30%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/component/slogin/provider/facebook/auth	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/component/slogin/provider/facebook/auth	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:31	25983/25983	---MC-	302	error ('Found')	text/html	date:Thu,%2021%20Mar%202024%2008:35:31%20GMT	https://livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/component/slogin/provider/google/auth	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/index.php/component/slogin/provider/google/auth	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:31	49738/49738	---M--	200	added ('OK')	image/jpeg	etag:%225afb0386-c252%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/images/parallax/parallax.jpg	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/images/parallax/parallax.jpg	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:31	496070/496070	---M--	200	added ('OK')	image/jpeg	etag:%225afb0386-791ce%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/images/parallax/parallax1.jpg	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/images/parallax/parallax1.jpg	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:32	174350/174350	---M--	200	added ('OK')	image/jpeg	etag:%225afb0386-2a916%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/images/parallax/parallax2.jpg	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/images/parallax/parallax2.jpg	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:32	2583/2583	---M--	200	added ('OK')	image/jpeg	etag:%225af9b8e4-32ff%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/images/partners/partner1.jpg	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/images/partners/partner1.jpg	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
15:35:32	3896/3896	---M--	200	added ('OK')	image/jpeg	etag:%225af9b8de-4106%22	https://livedemo00-joomla.template-help.com/joomla_prod-16454/images/partners/partner2.jpg	C:/Users/vietanh/Documents/template-vanh/livedemo00-joomla.template-help.com/joomla_prod-16454/images/partners/partner2.jpg	(from https://livedemo00-joomla.template-help.com/joomla_prod-16454/)
